path_id	symbol
hsa04320	SPIRE1
hsa04320	ETS1
hsa04320	GRB2
hsa04320	ETV6
hsa04330	CTBP2
hsa04330	DLL3
hsa04330	CTBP1
hsa04330	KAT2B
hsa04330	DTX2
hsa04330	EP300
hsa04330	DVL1
hsa04330	KAT2A
hsa04330	NCOR2
hsa04330	HES5
hsa04330	HDAC2
hsa04330	ADAM17
hsa04330	CIR1
hsa04330	DVL2
hsa04330	MFNG
hsa04330	DTX3
hsa04330	NUMB
hsa04330	SNW1
hsa04330	DTX3L
hsa04330	JAG1
hsa04330	JAG2
hsa04330	HDAC1
hsa04330	DLL4
hsa04330	NOTCH4
hsa04330	PSENEN
hsa04330	PTCRA
hsa04330	DVL3
hsa04330	PSEN2
hsa04330	NOTCH1
hsa04330	CREBBP
hsa04330	APH1A
hsa04330	DLL1
hsa04330	LFNG
hsa04330	NCSTN
hsa04330	RFNG
hsa04330	MAML3
hsa04330	DTX1
hsa04330	MAML1
hsa04330	NOTCH3
hsa04330	DTX4
hsa04330	MAML2
hsa04330	PSEN1
hsa04330	HES1
hsa04330	RBPJ
hsa04330	RBPJL
hsa04330	NUMBL
hsa04330	NOTCH2
hsa04340	PRKACB
hsa04340	WNT4
hsa04340	DHH
hsa04340	WNT10B
hsa04340	BMP5
hsa04340	STK36
hsa04340	PRKACG
hsa04340	WNT6
hsa04340	ZIC2
hsa04340	SMO
hsa04340	WNT9B
hsa04340	WNT5A
hsa04340	PTCH2
hsa04340	WNT7A
hsa04340	CSNK1G3
hsa04340	LRP2
hsa04340	CSNK1G2
hsa04340	WNT1
hsa04340	WNT3A
hsa04340	PRKACA
hsa04340	WNT7B
hsa04340	WNT10A
hsa04340	BTRC
hsa04340	BMP4
hsa04340	CSNK1D
hsa04340	WNT2B
hsa04340	IHH
hsa04340	WNT2
hsa04340	CSNK1G1
hsa04340	WNT5B
hsa04340	SHH
hsa04340	BMP2
hsa04340	WNT16
hsa04340	BMP6
hsa04340	GAS1
hsa04340	CSNK1A1L
hsa04340	WNT8B
hsa04340	BMP7
hsa04340	GSK3B
hsa04340	CSNK1A1
hsa04340	PTCH1
hsa04340	BMP8A
hsa04340	BMP8B
hsa04340	GLI3
hsa04340	CSNK1E
hsa04340	SUFU
hsa04340	RAB23
hsa04340	WNT9A
hsa04340	GLI2
hsa04340	WNT3
hsa04340	FBXW11
hsa04340	HHIP
hsa04340	WNT8A
hsa04340	WNT11
hsa04340	PRKX
hsa04340	GLI1
hsa04350	ID4
hsa04350	DCN
hsa04350	LTBP1
hsa04350	INHBC
hsa04350	INHBB
hsa04350	THBS1
hsa04350	ZFYVE16
hsa04350	BMP7
hsa04350	NOG
hsa04350	INHBA
hsa04350	RBL2
hsa04350	ROCK1
hsa04350	GDF5
hsa04350	ID2
hsa04350	BMP4
hsa04350	BMP5
hsa04350	ZFYVE9
hsa04350	SKP1
hsa04350	LEFTY2
hsa04350	ID1
hsa04350	BMP8B
hsa04350	PPP2CA
hsa04350	CHRD
hsa04350	PITX2
hsa04350	SMAD5
hsa04350	E2F4
hsa04350	RPS6KB1
hsa04350	EP300
hsa04350	INHBE
hsa04350	GDF7
hsa04350	ID3
hsa04350	PPP2R1B
hsa04350	THBS2
hsa04350	RBL1
hsa04350	RPS6KB2
hsa04350	TGFB1
hsa04350	BMPR2
hsa04350	SMAD9
hsa04350	PPP2CB
hsa04350	TGFBR2
hsa04350	SMURF1
hsa04350	CDKN2B
hsa04350	MAPK1
hsa04350	CUL1
hsa04350	TGFB2
hsa04350	TGFBR1
hsa04350	TNF
hsa04350	SMAD3
hsa04350	BMPR1A
hsa04350	FST
hsa04350	CREBBP
hsa04350	SMAD6
hsa04350	TGFB3
hsa04350	BMP2
hsa04350	E2F5
hsa04350	AMH
hsa04350	ACVR2B
hsa04350	LEFTY1
hsa04350	SMURF2
hsa04350	ACVR2A
hsa04350	GDF6
hsa04350	ACVR1C
hsa04350	RHOA
hsa04350	SMAD7
hsa04350	RBX1
hsa04350	IFNG
hsa04350	SMAD4
hsa04350	MYC
hsa04350	BMP6
hsa04350	THBS3
hsa04350	ROCK2
hsa04350	AMHR2
hsa04350	COMP
hsa04350	BMP8A
hsa04350	TFDP1
hsa04350	NODAL
hsa04350	SMAD1
hsa04350	SP1
hsa04350	THBS4
hsa04350	SMAD2
hsa04350	MAPK3
hsa04350	ACVR1
hsa04350	PPP2R1A
hsa04350	BMPR1B
hsa04360	PLXNA3
hsa04360	UNC5A
hsa04360	NGEF
hsa04360	ROBO1
hsa04360	RAC3
hsa04360	CXCL12
hsa04360	NCK1
hsa04360	EPHA7
hsa04360	EPHA3
hsa04360	EPHA4
hsa04360	EPHA5
hsa04360	EPHB1
hsa04360	EPHA6
hsa04360	EPHA1
hsa04360	NTN4
hsa04360	PPP3CB
hsa04360	SEMA5A
hsa04360	SEMA6A
hsa04360	ARHGEF12
hsa04360	NFATC4
hsa04360	CHP
hsa04360	CFL2
hsa04360	EFNA5
hsa04360	ROBO2
hsa04360	ROCK1
hsa04360	GSK3B
hsa04360	NRAS
hsa04360	KRAS
hsa04360	HRAS
hsa04360	SEMA3E
hsa04360	PLXNB3
hsa04360	CHP2
hsa04360	RHOD
hsa04360	FYN
hsa04360	PAK1
hsa04360	SRGAP1
hsa04360	PAK2
hsa04360	ABLIM2
hsa04360	EFNB2
hsa04360	UNC5D
hsa04360	EFNB1
hsa04360	CXCR4
hsa04360	SRGAP2
hsa04360	DCC
hsa04360	NFAT5
hsa04360	ITGB1
hsa04360	UNC5B
hsa04360	EFNA2
hsa04360	PLXNA1
hsa04360	LRRC4C
hsa04360	EFNA3
hsa04360	MET
hsa04360	RGS3
hsa04360	PLXNB1
hsa04360	PAK4
hsa04360	NFATC2
hsa04360	EPHA8
hsa04360	PLXNA2
hsa04360	PAK7
hsa04360	ABL1
hsa04360	FES
hsa04360	ABLIM3
hsa04360	SEMA6B
hsa04360	PTK2
hsa04360	EPHB4
hsa04360	RAC2
hsa04360	MAPK1
hsa04360	PAK3
hsa04360	CFL1
hsa04360	DPYSL5
hsa04360	PLXNB2
hsa04360	PPP3R2
hsa04360	EPHA2
hsa04360	RAC1
hsa04360	LIMK1
hsa04360	LIMK2
hsa04360	PLXNC1
hsa04360	GNAI3
hsa04360	SEMA6D
hsa04360	EFNA4
hsa04360	SEMA5B
hsa04360	NTN3
hsa04360	PPP3R1
hsa04360	EFNA1
hsa04360	SLIT3
hsa04360	UNC5C
hsa04360	SEMA3C
hsa04360	PPP3CA
hsa04360	SEMA4C
hsa04360	PPP3CC
hsa04360	SEMA3A
hsa04360	NCK2
hsa04360	SEMA3D
hsa04360	SEMA4A
hsa04360	ROBO3
hsa04360	NTN1
hsa04360	CDC42
hsa04360	RHOA
hsa04360	ABLIM1
hsa04360	SLIT1
hsa04360	SEMA4G
hsa04360	GNAI2
hsa04360	EFNB3
hsa04360	SEMA4D
hsa04360	DPYSL2
hsa04360	EPHB6
hsa04360	ROCK2
hsa04360	MAPK3
hsa04360	SEMA4F
hsa04360	RND1
hsa04360	EPHB2
hsa04360	SLIT2
hsa04360	SRGAP3
hsa04360	PAK6
hsa04360	RASA1
hsa04360	L1CAM
hsa04360	SEMA6C
hsa04360	NFATC1
hsa04360	GNAI1
hsa04360	NTNG1
hsa04360	NFATC3
hsa04360	SEMA7A
hsa04360	CDK5
hsa04360	SEMA4B
hsa04360	SEMA3F
hsa04360	EPHB3
hsa04360	NRP1
hsa04360	SEMA3B
hsa04360	SEMA3G
hsa04370	MAP2K2
hsa04370	PLA2G4A
hsa04370	SRC
hsa04370	PPP3R2
hsa04370	PTK2
hsa04370	RAC1
hsa04370	NFATC3
hsa04370	SHC2
hsa04370	PLA2G6
hsa04370	RAC2
hsa04370	PIK3R3
hsa04370	PLA2G2C
hsa04370	KRAS
hsa04370	PLA2G2E
hsa04370	PTGS2
hsa04370	NRAS
hsa04370	NFATC1
hsa04370	PRKCB
hsa04370	PLA2G1B
hsa04370	MAPK14
hsa04370	CHP
hsa04370	PLA2G12B
hsa04370	PPP3CC
hsa04370	PPP3CB
hsa04370	PIK3CD
hsa04370	PLA2G12A
hsa04370	AKT2
hsa04370	CASP9
hsa04370	RAC3
hsa04370	PLA2G2D
hsa04370	PLA2G5
hsa04370	CHP2
hsa04370	MAPKAPK2
hsa04370	PLA2G4B
hsa04370	NFATC4
hsa04370	MAPK11
hsa04370	PLCG1
hsa04370	MAP2K1
hsa04370	PRKCG
hsa04370	PLA2G4E
hsa04370	PIK3R2
hsa04370	NOS3
hsa04370	AKT1
hsa04370	CDC42
hsa04370	JMJD7-PLA2G4B
hsa04370	BAD
hsa04370	PRKCA
hsa04370	PIK3CG
hsa04370	HRAS
hsa04370	PLA2G10
hsa04370	SPHK1
hsa04370	SH2D2A
hsa04370	MAPK1
hsa04370	PPP3R1
hsa04370	KDR
hsa04370	PXN
hsa04370	MAPK3
hsa04370	PLA2G2A
hsa04370	MAPK13
hsa04370	NFAT5
hsa04370	PIK3R5
hsa04370	AKT3
hsa04370	SPHK2
hsa04370	PLA2G2F
hsa04370	PLCG2
hsa04370	MAPKAPK3
hsa04370	VEGFA
hsa04370	HSPB1
hsa04370	PIK3CB
hsa04370	NFATC2
hsa04370	RAF1
hsa04370	PIK3CA
hsa04370	PPP3CA
hsa04370	PIK3R1
hsa04370	MAPK12
hsa04370	PLA2G3
hsa04380	STAT1
hsa04380	PPP3CA
hsa04380	MAPK1
hsa04380	JUN
hsa04380	CYLD
hsa04380	NFATC1
hsa04380	PIK3CD
hsa04380	LILRA6
hsa04380	MAP3K7
hsa04380	TAB2
hsa04380	TNFRSF1A
hsa04380	TAB1
hsa04380	LILRA3
hsa04380	TRAF2
hsa04380	IL1A
hsa04380	MAPK14
hsa04380	CAMK4
hsa04380	FCGR2C
hsa04380	NFKBIA
hsa04380	TYROBP
hsa04380	ITGB3
hsa04380	IRF9
hsa04380	IL1B
hsa04380	BLNK
hsa04380	LILRA1
hsa04380	NFKB2
hsa04380	FOSB
hsa04380	NCF1
hsa04380	CYBA
hsa04380	PIK3CA
hsa04380	MAPK12
hsa04380	TGFB2
hsa04380	BTK
hsa04380	FOS
hsa04380	GAB2
hsa04380	PIK3CB
hsa04380	PPP3CB
hsa04380	FCGR3B
hsa04380	FYN
hsa04380	ACP5
hsa04380	PIK3R1
hsa04380	CYBB
hsa04380	CSF1R
hsa04380	SIRPB1
hsa04380	RELB
hsa04380	MAPK11
hsa04380	TNFRSF11B
hsa04380	MAP3K14
hsa04380	NFKB1
hsa04380	IFNB1
hsa04380	NCF2
hsa04380	STAT2
hsa04380	LCP2
hsa04380	FCGR2B
hsa04380	PPP3CC
hsa04380	IFNG
hsa04380	IKBKB
hsa04380	IFNAR1
hsa04380	MAPK10
hsa04380	LILRB3
hsa04380	CSF1
hsa04380	CTSK
hsa04380	LILRB4
hsa04380	LCK
hsa04380	FCGR1A
hsa04380	IFNGR1
hsa04380	MITF
hsa04380	GRB2
hsa04380	LILRB1
hsa04380	RAC1
hsa04380	CHUK
hsa04380	RELA
hsa04380	TNFSF11
hsa04380	IFNAR2
hsa04380	MAPK9
hsa04380	SOCS3
hsa04380	MAPK13
hsa04380	TNFRSF11A
hsa04380	LILRA4
hsa04380	LILRB2
hsa04380	IL1R1
hsa04380	SYK
hsa04380	IKBKG
hsa04380	FHL2
hsa04380	MAPK8
hsa04380	CREB1
hsa04380	TGFB1
hsa04380	NCF4
hsa04380	AKT1
hsa04380	MAP2K6
hsa04380	TGFBR2
hsa04380	AKT3
hsa04380	PPARG
hsa04380	FOSL2
hsa04380	SPI1
hsa04380	SIRPG
hsa04380	SOCS1
hsa04380	TRAF6
hsa04380	PIK3CG
hsa04380	FCGR3A
hsa04380	PLCG2
hsa04380	JAK1
hsa04380	JUNB
hsa04380	NOX1
hsa04380	MAP2K7
hsa04380	TREM2
hsa04380	PIK3R2
hsa04380	PIK3R5
hsa04380	NOX3
hsa04380	TEC
hsa04380	LILRA2
hsa04380	TGFBR1
hsa04380	SIRPA
hsa04380	IFNGR2
hsa04380	LILRB5
hsa04380	PIK3R3
hsa04380	MAPK3
hsa04380	TNF
hsa04380	OSCAR
hsa04380	MAP2K1
hsa04380	AKT2
hsa04380	NFATC2
hsa04380	TYK2
hsa04380	FOSL1
hsa04380	JUND
hsa04380	CALCR
hsa04380	SQSTM1
hsa04380	FCGR2A
hsa04510	PARVB
hsa04510	ACTB
hsa04510	VEGFA
hsa04510	RELN
hsa04510	ITGA6
hsa04510	COL6A2
hsa04510	ITGAV
hsa04510	THBS4
hsa04510	RAC3
hsa04510	ITGA11
hsa04510	COL6A3
hsa04510	ROCK1
hsa04510	PIK3R2
hsa04510	ITGA4
hsa04510	RAC2
hsa04510	PTEN
hsa04510	PDGFRB
hsa04510	RAC1
hsa04510	ITGA2B
hsa04510	TNN
hsa04510	RAPGEF1
hsa04510	ITGA2
hsa04510	COL4A5
hsa04510	PPP1CA
hsa04510	PAK1
hsa04510	CAV1
hsa04510	COL11A2
hsa04510	MAPK1
hsa04510	COL4A6
hsa04510	EGF
hsa04510	SHC1
hsa04510	ROCK2
hsa04510	MAPK9
hsa04510	MYLK2
hsa04510	COL11A1
hsa04510	VASP
hsa04510	PGF
hsa04510	IGF1
hsa04510	THBS1
hsa04510	SOS2
hsa04510	LAMB1
hsa04510	MET
hsa04510	ELK1
hsa04510	PRKCB
hsa04510	MAPK8
hsa04510	KDR
hsa04510	RASGRF1
hsa04510	PIP5K1C
hsa04510	SOS1
hsa04510	AKT3
hsa04510	PAK3
hsa04510	ITGB3
hsa04510	LAMC3
hsa04510	MAPK10
hsa04510	PPP1CB
hsa04510	ZYX
hsa04510	COL1A1
hsa04510	MAP2K1
hsa04510	ACTN4
hsa04510	CHAD
hsa04510	SHC4
hsa04510	CCND2
hsa04510	ACTN1
hsa04510	SHC3
hsa04510	PAK4
hsa04510	COL4A4
hsa04510	ARHGAP5
hsa04510	XIAP
hsa04510	MYL9
hsa04510	RAP1B
hsa04510	COL4A1
hsa04510	GRB2
hsa04510	LAMA5
hsa04510	ITGB4
hsa04510	CDC42
hsa04510	MAPK3
hsa04510	FLNB
hsa04510	EGFR
hsa04510	THBS2
hsa04510	PARVA
hsa04510	PIK3R1
hsa04510	PARVG
hsa04510	AKT2
hsa04510	HRAS
hsa04510	BIRC2
hsa04510	COL1A2
hsa04510	TLN2
hsa04510	BCL2
hsa04510	BIRC3
hsa04510	ITGA8
hsa04510	PIK3CD
hsa04510	ACTG1
hsa04510	COL6A6
hsa04510	SRC
hsa04510	LAMB2
hsa04510	TNR
hsa04510	TLN1
hsa04510	CCND1
hsa04510	PDGFRA
hsa04510	MYL12B
hsa04510	FN1
hsa04510	LAMC2
hsa04510	LAMA2
hsa04510	ITGA10
hsa04510	LAMC1
hsa04510	PIK3R3
hsa04510	MYLK
hsa04510	PDGFD
hsa04510	RAP1A
hsa04510	IBSP
hsa04510	VAV3
hsa04510	PIK3CG
hsa04510	PPP1CC
hsa04510	COL5A2
hsa04510	FLNA
hsa04510	VAV2
hsa04510	VEGFC
hsa04510	CRK
hsa04510	ITGA1
hsa04510	ITGB5
hsa04510	MYLPF
hsa04510	PXN
hsa04510	CAV2
hsa04510	PDGFA
hsa04510	CRKL
hsa04510	ILK
hsa04510	IGF1R
hsa04510	CAPN2
hsa04510	FLT1
hsa04510	PIK3R5
hsa04510	CTNNB1
hsa04510	PAK2
hsa04510	AKT1
hsa04510	FYN
hsa04510	PDGFB
hsa04510	PRKCG
hsa04510	ERBB2
hsa04510	ACTN3
hsa04510	ITGB7
hsa04510	VAV1
hsa04510	PPP1R12A
hsa04510	ITGB8
hsa04510	MYL10
hsa04510	PAK7
hsa04510	JUN
hsa04510	COL5A1
hsa04510	ITGA3
hsa04510	PIK3CB
hsa04510	ACTN2
hsa04510	ITGB1
hsa04510	MYL12A
hsa04510	COL6A1
hsa04510	BCAR1
hsa04510	TNC
hsa04510	RHOA
hsa04510	LAMB4
hsa04510	MYL7
hsa04510	MYL5
hsa04510	PTK2
hsa04510	ARHGAP35
hsa04510	COL4A2
hsa04510	TNXB
hsa04510	DIAPH1
hsa04510	COL5A3
hsa04510	PDPK1
hsa04510	FLT4
hsa04510	SPP1
hsa04510	FLNC
hsa04510	ITGB6
hsa04510	ITGA9
hsa04510	ITGA5
hsa04510	FIGF
hsa04510	VCL
hsa04510	MYL2
hsa04510	LAMB3
hsa04510	LAMA1
hsa04510	LAMA3
hsa04510	COL2A1
hsa04510	VWF
hsa04510	ITGA7
hsa04510	RAF1
hsa04510	BRAF
hsa04510	GSK3B
hsa04510	VTN
hsa04510	COMP
hsa04510	COL3A1
hsa04510	SHC2
hsa04510	CAV3
hsa04510	PAK6
hsa04510	DOCK1
hsa04510	VEGFB
hsa04510	THBS3
hsa04510	HGF
hsa04510	PRKCA
hsa04510	PIK3CA
hsa04510	BAD
hsa04510	PDGFC
hsa04510	MYLK3
hsa04510	CCND3
hsa04510	LAMA4
hsa04512	TNC
hsa04512	ITGB3
hsa04512	ITGA2B
hsa04512	TNR
hsa04512	COL4A4
hsa04512	COL4A5
hsa04512	LAMB1
hsa04512	CHAD
hsa04512	ITGA7
hsa04512	HSPG2
hsa04512	RELN
hsa04512	COL6A6
hsa04512	LAMC1
hsa04512	LAMB3
hsa04512	ITGB7
hsa04512	COL4A6
hsa04512	ITGB8
hsa04512	ITGA2
hsa04512	ITGA8
hsa04512	DAG1
hsa04512	SDC2
hsa04512	GP6
hsa04512	SDC4
hsa04512	ITGA3
hsa04512	COL11A2
hsa04512	FN1
hsa04512	VTN
hsa04512	AGRN
hsa04512	ITGA6
hsa04512	COMP
hsa04512	VWF
hsa04512	ITGA4
hsa04512	COL2A1
hsa04512	COL6A1
hsa04512	CD47
hsa04512	ITGA9
hsa04512	COL1A2
hsa04512	LAMB4
hsa04512	ITGA1
hsa04512	GP9
hsa04512	GP5
hsa04512	SV2A
hsa04512	LAMA3
hsa04512	COL5A2
hsa04512	THBS1
hsa04512	ITGB1
hsa04512	COL1A1
hsa04512	ITGA10
hsa04512	LAMB2
hsa04512	LAMA4
hsa04512	THBS2
hsa04512	LAMC3
hsa04512	LAMA2
hsa04512	SV2B
hsa04512	COL5A3
hsa04512	LAMA5
hsa04512	TNN
hsa04512	TNXB
hsa04512	COL6A2
hsa04512	ITGA5
hsa04512	ITGAV
hsa04512	THBS4
hsa04512	SV2C
hsa04512	SDC1
hsa04512	ITGB4
hsa04512	COL5A1
hsa04512	COL3A1
hsa04512	THBS3
hsa04512	SDC3
hsa04512	LAMC2
hsa04512	COL11A1
hsa04512	ITGB5
hsa04512	COL4A1
hsa04512	ITGA11
hsa04512	GP1BA
hsa04512	CD36
hsa04512	COL6A3
hsa04512	IBSP
hsa04512	CD44
hsa04512	GP1BB
hsa04512	COL4A2
hsa04512	SPP1
hsa04512	ITGB6
hsa04512	HMMR
hsa04512	LAMA1
hsa04514	CADM1
hsa04514	JAM2
hsa04514	NRCAM
hsa04514	NCAM1
hsa04514	ICAM2
hsa04514	ITGA9
hsa04514	CD99
hsa04514	ICOSLG
hsa04514	CD34
hsa04514	CDH4
hsa04514	CLDN16
hsa04514	CDH5
hsa04514	CD4
hsa04514	CLDN1
hsa04514	ESAM
hsa04514	NCAM2
hsa04514	JAM3
hsa04514	VCAM1
hsa04514	PTPRC
hsa04514	CLDN14
hsa04514	HLA-A
hsa04514	NFASC
hsa04514	NEGR1
hsa04514	PVRL1
hsa04514	ITGB8
hsa04514	NLGN2
hsa04514	CD6
hsa04514	HLA-DOA
hsa04514	NRXN3
hsa04514	CD22
hsa04514	MAG
hsa04514	NLGN1
hsa04514	PVRL2
hsa04514	CD2
hsa04514	SELP
hsa04514	CLDN9
hsa04514	CDH2
hsa04514	SELPLG
hsa04514	HLA-G
hsa04514	CNTNAP2
hsa04514	CNTN2
hsa04514	VCAN
hsa04514	CLDN10
hsa04514	NLGN3
hsa04514	HLA-B
hsa04514	CD28
hsa04514	CLDN17
hsa04514	CLDN18
hsa04514	CD8A
hsa04514	CD58
hsa04514	ALCAM
hsa04514	NEO1
hsa04514	ITGA4
hsa04514	CD40LG
hsa04514	ICAM1
hsa04514	CLDN23
hsa04514	SDC3
hsa04514	CADM3
hsa04514	SDC1
hsa04514	CDH15
hsa04514	CD274
hsa04514	CLDN3
hsa04514	CLDN11
hsa04514	SELE
hsa04514	ITGB1
hsa04514	ICAM3
hsa04514	PDCD1LG2
hsa04514	HLA-DRB3
hsa04514	CD8B
hsa04514	NLGN4X
hsa04514	F11R
hsa04514	PVRL3
hsa04514	PVR
hsa04514	GLG1
hsa04514	HLA-DQA2
hsa04514	CLDN2
hsa04514	HLA-DMB
hsa04514	HLA-DPB1
hsa04514	CD86
hsa04514	PDCD1
hsa04514	CDH3
hsa04514	CLDN7
hsa04514	HLA-C
hsa04514	NRXN2
hsa04514	ITGAL
hsa04514	HLA-DQB1
hsa04514	CLDN20
hsa04514	CLDN15
hsa04514	L1CAM
hsa04514	CLDN5
hsa04514	HLA-DRA
hsa04514	ITGAV
hsa04514	MPZL1
hsa04514	CLDN19
hsa04514	SDC2
hsa04514	PECAM1
hsa04514	CTLA4
hsa04514	PTPRF
hsa04514	CD226
hsa04514	HLA-DRB1
hsa04514	MPZ
hsa04514	HLA-DOB
hsa04514	PTPRM
hsa04514	SELL
hsa04514	HLA-DQA1
hsa04514	HLA-DMA
hsa04514	CLDN8
hsa04514	OCLN
hsa04514	HLA-DPA1
hsa04514	SPN
hsa04514	CLDN6
hsa04514	CLDN4
hsa04514	CLDN22
hsa04514	HLA-DRB5
hsa04514	CNTN1
hsa04514	CD40
hsa04514	ITGA8
hsa04514	SIGLEC1
hsa04514	CD80
hsa04514	CNTNAP1
hsa04514	ITGA6
hsa04514	ITGAM
hsa04514	CD276
hsa04514	HLA-F
hsa04514	SDC4
hsa04514	ITGB2
hsa04514	CDH1
hsa04514	HLA-E
hsa04514	NRXN1
hsa04514	MADCAM1
hsa04514	ICOS
hsa04514	ITGB7
hsa04514	HLA-DRB4
hsa04520	RAC2
hsa04520	PVRL1
hsa04520	ACTB
hsa04520	CTNNA3
hsa04520	ACTN4
hsa04520	SRC
hsa04520	IGF1R
hsa04520	MLLT4
hsa04520	MAPK1
hsa04520	PTPRJ
hsa04520	FGFR1
hsa04520	CTNND1
hsa04520	LMO7
hsa04520	SMAD3
hsa04520	SSX2IP
hsa04520	CDC42
hsa04520	ACTN1
hsa04520	EGFR
hsa04520	MAPK3
hsa04520	VCL
hsa04520	SMAD4
hsa04520	PVRL2
hsa04520	PVRL3
hsa04520	ACTN3
hsa04520	TCF7L1
hsa04520	CTNNA2
hsa04520	LEF1
hsa04520	ACTG1
hsa04520	RHOA
hsa04520	NLK
hsa04520	FER
hsa04520	CSNK2A2
hsa04520	PTPRM
hsa04520	CREBBP
hsa04520	EP300
hsa04520	ACTN2
hsa04520	CSNK2A1
hsa04520	TJP1
hsa04520	RAC3
hsa04520	TCF7L2
hsa04520	ERBB2
hsa04520	INSR
hsa04520	WASF1
hsa04520	FYN
hsa04520	MET
hsa04520	SNAI2
hsa04520	WASF3
hsa04520	BAIAP2
hsa04520	MAP3K7
hsa04520	TGFBR1
hsa04520	YES1
hsa04520	ACP1
hsa04520	PTPRF
hsa04520	TCF7
hsa04520	CTNNB1
hsa04520	WASF2
hsa04520	PARD3
hsa04520	WASL
hsa04520	RAC1
hsa04520	CSNK2B
hsa04520	CDH1
hsa04520	PVRL4
hsa04520	PTPN1
hsa04520	PTPN6
hsa04520	SORBS1
hsa04520	PTPRB
hsa04520	SNAI1
hsa04520	IQGAP1
hsa04520	SMAD2
hsa04520	TGFBR2
hsa04520	CTNNA1
hsa04520	WAS
hsa04520	FARP2
hsa04530	CTNNA1
hsa04530	GNAI1
hsa04530	MYH13
hsa04530	EPB41L1
hsa04530	EPB41
hsa04530	MYH3
hsa04530	MLLT4
hsa04530	SYMPK
hsa04530	MRAS
hsa04530	NRAS
hsa04530	CLDN20
hsa04530	MYH2
hsa04530	CLDN19
hsa04530	PRKCZ
hsa04530	MYL12B
hsa04530	CLDN7
hsa04530	MAGI3
hsa04530	PRKCB
hsa04530	MYL12A
hsa04530	RRAS
hsa04530	CDC42
hsa04530	MYL10
hsa04530	PRKCI
hsa04530	CLDN10
hsa04530	LLGL2
hsa04530	CSDA
hsa04530	PRKCH
hsa04530	MYL5
hsa04530	EPB41L2
hsa04530	RAB13
hsa04530	MYL7
hsa04530	GNAI2
hsa04530	CLDN11
hsa04530	AKT2
hsa04530	CDK4
hsa04530	PRKCE
hsa04530	MPP5
hsa04530	CTNNB1
hsa04530	LLGL1
hsa04530	CLDN4
hsa04530	TJP1
hsa04530	CTNNA2
hsa04530	IGSF5
hsa04530	PPP2R2B
hsa04530	EXOC3
hsa04530	CSNK2A2
hsa04530	PTEN
hsa04530	CGN
hsa04530	JAM2
hsa04530	TJP2
hsa04530	CLDN22
hsa04530	KRAS
hsa04530	SRC
hsa04530	PPP2R2C
hsa04530	CLDN14
hsa04530	CASK
hsa04530	RAB3B
hsa04530	AMOTL1
hsa04530	MYL2
hsa04530	CLDN16
hsa04530	EXOC4
hsa04530	CTNNA3
hsa04530	INADL
hsa04530	PARD6A
hsa04530	CTTN
hsa04530	CLDN18
hsa04530	MYH11
hsa04530	EPB41L3
hsa04530	F11R
hsa04530	PRKCD
hsa04530	CLDN17
hsa04530	ACTN1
hsa04530	GNAI3
hsa04530	OCLN
hsa04530	VAPA
hsa04530	MYH1
hsa04530	MPDZ
hsa04530	PPP2R1B
hsa04530	HCLS1
hsa04530	CLDN2
hsa04530	MAGI2
hsa04530	MYH9
hsa04530	MYH6
hsa04530	CLDN1
hsa04530	PPP2R2A
hsa04530	YES1
hsa04530	CLDN9
hsa04530	ACTN4
hsa04530	MYH15
hsa04530	SPTAN1
hsa04530	MYH10
hsa04530	CLDN3
hsa04530	CLDN23
hsa04530	AKT1
hsa04530	PPP2CA
hsa04530	RHOA
hsa04530	ACTG1
hsa04530	PRKCG
hsa04530	CLDN5
hsa04530	TJAP1
hsa04530	TJP3
hsa04530	MYH14
hsa04530	CRB3
hsa04530	CLDN15
hsa04530	ZAK
hsa04530	ASH1L
hsa04530	ACTN3
hsa04530	MYH7B
hsa04530	JAM3
hsa04530	PPP2R2D
hsa04530	PARD3
hsa04530	PRKCQ
hsa04530	MYH4
hsa04530	MYL9
hsa04530	PARD6G
hsa04530	HRAS
hsa04530	PARD6B
hsa04530	PPP2CB
hsa04530	MYH8
hsa04530	ACTN2
hsa04530	CSNK2A1
hsa04530	CLDN8
hsa04530	ACTB
hsa04530	CLDN6
hsa04530	CSNK2B
hsa04530	PPP2R1A
hsa04530	MYLPF
hsa04530	RRAS2
hsa04530	MAGI1
hsa04530	PRKCA
hsa04530	AKT3
hsa04530	MYH7
hsa04540	TUBB2C
hsa04540	SRC
hsa04540	PRKCB
hsa04540	GUCY1A3
hsa04540	PRKG1
hsa04540	ADCY3
hsa04540	PRKACG
hsa04540	ADCY9
hsa04540	TUBB3
hsa04540	TUBA4A
hsa04540	ADCY1
hsa04540	RAF1
hsa04540	MAP2K5
hsa04540	PLCB1
hsa04540	PRKACB
hsa04540	DRD2
hsa04540	MAP2K1
hsa04540	GNAI3
hsa04540	ITPR1
hsa04540	ADCY6
hsa04540	GNAQ
hsa04540	GRM1
hsa04540	GNAI1
hsa04540	PDGFC
hsa04540	GJA1
hsa04540	EGF
hsa04540	EGFR
hsa04540	CDK1
hsa04540	TUBB4
hsa04540	MAPK1
hsa04540	DRD1
hsa04540	PLCB2
hsa04540	GNA11
hsa04540	GUCY1B3
hsa04540	TUBA1C
hsa04540	PRKG2
hsa04540	TUBA3D
hsa04540	TUBA3C
hsa04540	PDGFRB
hsa04540	NRAS
hsa04540	ADCY7
